row_id,cgid,label,description,mimic_id
121,14183,RPh,,94261
122,14184,NP,Resident/Fellow/PA/NP,94262
123,14185,MD,,94263
124,14186,RN,,94264
125,14187,RN,Read Only,94265
126,14188,MS,,94266
127,14189,RO,Read Only,94267
128,14190,MD,,94268
129,14191,RN,,94269
130,14192,MD,Resident/Fellow/PA/NP,94270
131,14193,RO,Read Only,94271
132,14194,CM,Case Manager,94272
133,14195,Rehab,Rehabilitation,94273
134,14196,MD,,94274
135,14197,SW,Social Worker,94275
136,14198,Res,Resident/Fellow/PA/NP,94276
137,14199,RO,Read Only,94277
138,14200,MD,Read Only,94278
139,14201,CRT,,94279
140,14202,RT,Respiratory,94280
141,14203,RO,Read Only,94281
142,14204,RN,,94282
143,14205,RN,,94283
144,14206,RN,RN,94284
145,14207,RO,Read Only,94285
146,14208,RO,Read Only,94286
147,14209,CoWkr,,94287
148,14210,RO,Read Only,94288
149,14211,RRT,Respiratory,94289
150,14212,RN,RN,94290
151,14213,RN,RN,94291
152,14214,RN,RN,94292
153,14215,SN,,94293
154,14216,Res,Resident/Fellow/PA/NP,94294
155,14217,Res,Resident/Fellow/PA/NP,94295
156,14218,RO,Read Only,94296
157,14219,MD,Read Only,94297
158,14220,RO,Read Only,94298
159,14221,MD,Attending,94299
160,14222,RN,RN,94300
161,14223,MedSt,,94301
162,14224,MD,Attending,94302
163,14225,Res,Resident/Fellow/PA/NP,94303
164,14226,Res,Resident/Fellow/PA/NP,94304
165,14227,RO,Read Only,94305
166,14228,RN,RN,94306
167,14229,RO,Read Only,94307
168,14230,RO,Read Only,94308
169,14231,RO,Read Only,94309
170,14232,RO,Read Only,94310
171,14233,RO,Read Only,94311
172,14234,UA,UCO,94312
173,14235,Medst,,94313
174,14236,RRT,,94314
175,14237,MD,Read Only,94315
176,14238,MD,,94316
177,14239,MD,,94317
178,14240,MD,Resident/Fellow/PA/NP,94318
179,14241,RN,,94319
180,14242,MDs,Read Only,94320
181,14243,RO,Read Only,94321
182,14244,RO,Read Only,94322
183,14245,MD,,94323
184,14246,RN,,94324
185,14247,RO,Read Only,94325
186,14248,Rehab,Rehabilitation,94326
187,14249,MD,,94327
188,14250,RO,Read Only,94328
189,14251,Res,Resident/Fellow/PA/NP,94329
190,14252,MDs,Attending,94330
191,14253,RO,Read Only,94331
192,14254,MSIV,,94332
193,14255,MD,,94333
194,14256,MD,,94334
195,14257,RO,Read Only,94335
196,14258,RO,Read Only,94336
197,14259,MDs,,94337
198,14260,MD,,94338
199,14261,SW,Social Worker,94339
200,14262,STD,,94340
201,14263,RO,Read Only,94341
202,14264,RN,,94342
203,14265,NP,RN,94343
204,14266,RN,,94344
205,14267,RO,Read Only,94345
206,14268,MD,Read Only,94346
207,14269,MDs,Resident/Fellow/PA/NP,94347
208,14270,SNP,,94348
209,14271,MD,Read Only,94349
210,14272,MD,,94350
211,14273,MD,,94351
212,14274,RN,,94352
213,14275,MD,,94353
214,14276,MD,,94354
215,14277,RN,,94355
216,14278,MD,,94356
217,14279,MD,,94357
218,14280,MD,,94358
219,14281,ajm,Resident/Fellow/PA/NP,94359
220,14282,RN,,94360
221,14283,OTR/L,,94361
222,14284,RN,RN,94362
223,14285,RO,Read Only,94363
224,14286,PCT,,94364
225,14287,MD,Resident/Fellow/PA/NP,94365
357,14288,RO,Read Only,94366
358,14289,RPh,,94367
359,14290,DI,Dietitian,94368
360,14291,MD,,94369
361,14292,RO,Read Only,94370
362,14293,LICSW,,94371
363,14294,MD,,94372
364,14295,RN,,94373
365,14296,RN,,94374
366,14297,MD,,94375
367,14298,rn,,94376
368,14299,PCT,,94377
369,14300,LICSW,,94378
370,14301,RO,Read Only,94379
371,14302,RN,,94380
372,14303,RO,Read Only,94381
373,14304,RO,Read Only,94382
374,14305,MD,Resident/Fellow/PA/NP,94383
375,14306,Stu,,94384
376,14307,Res,Resident/Fellow/PA/NP,94385
377,14308,MedStu,Read Only,94386
378,14309,MD,,94387
379,14310,RO,Read Only,94388
380,14311,MD,,94389
381,14312,MD,,94390
382,14313,UCO,,94391
383,14314,Res,Resident/Fellow/PA/NP,94392
384,14315,RD,Dietitian,94393
385,14316,Rehab,Rehabilitation,94394
386,14317,RN,RN,94395
387,14318,MD,,94396
388,14319,MedStu,,94397
389,14320,RO,Read Only,94398
390,14321,RO,Read Only,94399
391,14322,RN,,94400
392,14323,MD,Read Only,94401
393,14324,CoWkr,,94402
394,14325,RN,,94403
395,14326,RO,Read Only,94404
396,14327,MDs,Read Only,94405
397,14328,RO,Read Only,94406
398,14329,RRT,,94407
399,14330,MS,Resident/Fellow/PA/NP,94408
400,14331,MDs,Resident/Fellow/PA/NP,94409
401,14332,RNs,RN,94410
402,14333,MD,,94411
403,14334,RT,Respiratory,94412
404,14335,Rehab,Rehabilitation,94413
405,14336,RO,Read Only,94414
406,14337,MedStu,,94415
407,14338,MDs,Read Only,94416
408,14339,RPh,,94417
409,14340,MD,,94418
410,14341,MS,,94419
411,14342,Medst,,94420
412,14343,MD,,94421
413,14344,RO,Read Only,94422
414,14345,Rn,RN,94423
415,14346,MD,,94424
416,14347,MS,,94425
417,14348,RO,Read Only,94426
418,14349,RO,Read Only,94427
419,14350,RO,Read Only,94428
420,14351,MS,,94429
421,14352,MD,,94430
422,14353,DI,Dietitian,94431
423,14354,MD,Resident/Fellow/PA/NP,94432
424,14355,RO,Read Only,94433
425,14356,MD,Resident/Fellow/PA/NP,94434
426,14357,RN,RN,94435
427,14358,MD,,94436
428,14359,Res,Resident/Fellow/PA/NP,94437
429,14360,MD,,94438
430,14361,MD,,94439
431,14362,MSIV,,94440
432,14363,MD,,94441
433,14364,RO,Read Only,94442
434,14365,MD,Resident/Fellow/PA/NP,94443
435,14366,SRT,,94444
436,14367,RN,,94445
437,14368,RO,Read Only,94446
438,14369,RO,Read Only,94447
439,14370,RO,Read Only,94448
440,14371,SRT,Respiratory,94449
441,14372,R.Ph,,94450
442,14373,RO,Read Only,94451
443,14374,MD,Resident/Fellow/PA/NP,94452
444,14375,RN,,94453
445,14376,RN,,94454
446,14377,RN,,94455
447,14378,RO,Read Only,94456
448,14379,RN,RN,94457
449,14380,RO,Read Only,94458
450,14381,RRT,Respiratory,94459
451,14382,PhStud,,94460
452,14383,MD,,94461
453,14384,MD,Resident/Fellow/PA/NP,94462
454,14385,MD,,94463
455,14386,MD,,94464
456,14387,RN,RN,94465
457,14388,Res,Resident/Fellow/PA/NP,94466
458,14389,MD,,94467
459,14390,NSV,,94468
460,14391,RO,Read Only,94469
461,14392,RO,Read Only,94470
462,14393,MD,Attending,94471
463,14394,RO,Read Only,94472
464,14395,RO,Read Only,94473
465,14396,RO,Read Only,94474
466,14397,RO,Read Only,94475
467,14398,RO,Read Only,94476
468,14399,RN,,94477
469,14400,RO,Read Only,94478
470,14401,RO,Read Only,94479
471,14402,RO,Read Only,94480
472,14403,MD,,94481
473,14404,MD,,94482
474,14405,MSI,,94483
475,14406,RO,Read Only,94484
476,14407,RO,Read Only,94485
477,14408,AL,Respiratory,94486
478,14409,MD,,94487
479,14410,RO,Read Only,94488
480,14411,RN,RN,94489
481,14412,MD,,94490
482,14413,RN,,94491
483,14414,MD,Resident/Fellow/PA/NP,94492
484,14415,RNC,Read Only,94493
485,14416,RO,Read Only,94494
486,14417,MDs,Resident/Fellow/PA/NP,94495
487,14418,RN,RN,94496
488,14419,RN,RN,94497
489,14420,STD,,94498
490,14421,RN,,94499
491,14422,RN,,94500
492,14423,RO,Read Only,94501
493,14424,MD,,94502
494,14425,RN,Read Only,94503
495,14426,RN,,94504
496,14427,RN,RN,94505
497,14428,RO,Read Only,94506
498,14429,RN,,94507
499,14430,RO,Read Only,94508
500,14431,RN,RN,94509
501,14432,RN,,94510
502,14433,RN,,94511
503,14434,RO,Read Only,94512
504,14435,RN,RN,94513
505,14436,RN,,94514
506,14437,RRT,,94515
507,14438,UA,UCO,94516
508,14439,RN,,94517
509,14440,RN,Read Only,94518
510,14441,RN,RN,94519
511,14442,RN,RN,94520
512,14443,RN,,94521
513,14444,MDs,Resident/Fellow/PA/NP,94522
514,14445,RO,Read Only,94523
515,14446,MD,Attending,94524
516,14447,MD,Attending,94525
517,14448,MEDST,,94526
518,14449,MDs,Resident/Fellow/PA/NP,94527
519,14450,RO,Read Only,94528
520,14451,MD,,94529
521,14452,MD,,94530
522,14453,MD,,94531
523,14454,RPh,Read Only,94532
524,14455,MD,,94533
525,14456,Res,Resident/Fellow/PA/NP,94534
526,14457,RPh,,94535
527,14458,MD,Resident/Fellow/PA/NP,94536
528,14459,MD,,94537
529,14460,RO,Read Only,94538
530,14461,PCA,,94539
531,14462,MD,Resident/Fellow/PA/NP,94540
532,14463,RO,Read Only,94541
533,14464,RO,Read Only,94542
534,14465,MS,Resident/Fellow/PA/NP,94543
535,14466,MD,,94544
536,14467,STD,Read Only,94545
537,14468,RO,Read Only,94546
538,14469,MD,,94547
539,14470,RN,,94548
540,14471,RO,Read Only,94549
541,14472,RO,Read Only,94550
542,14473,MDs,Resident/Fellow/PA/NP,94551
543,14474,RO,Read Only,94552
544,14475,MD,Read Only,94553
545,14476,MD,,94554
546,14477,ms,Resident/Fellow/PA/NP,94555
547,14478,Res,Resident/Fellow/PA/NP,94556
548,14479,MD,,94557
549,14480,MD,,94558
550,14481,MedStu,,94559
551,14482,Res,Resident/Fellow/PA/NP,94560
552,14483,RN,RN,94561
553,14484,R.Ph,Pharmacist,94562
554,14485,Res,Read Only,94563
555,14486,MDs,Resident/Fellow/PA/NP,94564
556,14487,RO,Read Only,94565
557,14488,RO,Read Only,94566
558,14489,RN,,94567
559,14490,MD,,94568
560,14491,MedSt,,94569
561,14492,MD,,94570
562,14493,RO,Read Only,94571
563,14494,MD,Resident/Fellow/PA/NP,94572
564,14495,MD,Attending,94573
565,14496,RO,Read Only,94574
566,14497,RPH,Pharmacist,94575
567,14498,RO,Read Only,94576
568,14499,NP,Read Only,94577
569,14500,RO,Read Only,94578
570,14501,RO,Read Only,94579
571,14502,RO,Read Only,94580
572,14503,MD,,94581
573,14504,RO,Read Only,94582
574,14505,Res,Resident/Fellow/PA/NP,94583
575,14506,MD,,94584
576,14507,RO,Read Only,94585
577,14508,MDs,Resident/Fellow/PA/NP,94586
578,14509,RO,Read Only,94587
579,14510,MD,Attending,94588
580,14511,DI,Dietitian,94589
581,14512,MD,,94590
582,14513,RO,Read Only,94591
583,14514,Res,Resident/Fellow/PA/NP,94592
584,14515,MD,,94593
585,14516,RO,Read Only,94594
586,14517,MD,Resident/Fellow/PA/NP,94595
587,14518,RN,RN,94596
588,14519,PCA,,94597
589,14520,RO,Read Only,94598
590,14521,MDs,Resident/Fellow/PA/NP,94599
591,14522,RO,Read Only,94600
592,14523,DI,,94601
593,14524,MD,Resident/Fellow/PA/NP,94602
594,14525,RO,Read Only,94603
595,14526,MD,,94604
596,14527,RO,Read Only,94605
597,14528,Res,Resident/Fellow/PA/NP,94606
598,14529,Res,Resident/Fellow/PA/NP,94607
599,14530,Rehab,Rehabilitation,94608
600,14531,MDs,Read Only,94609
601,14532,RO,Read Only,94610
602,14533,Res,Resident/Fellow/PA/NP,94611
603,14534,MS,,94612
604,14535,RPh,,94613
605,14536,MD,,94614
606,14537,Rehab,Rehabilitation,94615
607,14538,RO,Read Only,94616
608,14539,MD,,94617
609,14540,UA,,94618
610,14541,Res,Resident/Fellow/PA/NP,94619
611,14542,RN,RN,94620
612,14543,MD,Attending,94621
613,14544,Res,Resident/Fellow/PA/NP,94622
614,14545,MD,,94623
615,14546,Res,Resident/Fellow/PA/NP,94624
616,14547,UCO,UCO,94625
617,14548,RN,RN,94626
618,14549,RPH,Pharmacist,94627
619,14550,Res,Resident/Fellow/PA/NP,94628
620,14551,RD,Dietitian,94629
621,14552,MD,Resident/Fellow/PA/NP,94630
622,14553,MD,,94631
1949,15949,RO,Read Only,94632
1950,15950,MD,,94633
1951,15951,MD,,94634
1952,15952,DI,,94635
1953,15953,Res,Resident/Fellow/PA/NP,94636
1954,15954,RO,Read Only,94637
1955,15955,RO,Read Only,94638
1956,15956,MedSt,,94639
1957,15957,RO,Read Only,94640
1958,15958,RO,Read Only,94641
1959,15959,MD,Resident/Fellow/PA/NP,94642
1960,15960,RO,Read Only,94643
1961,15961,MD,Read Only,94644
1962,15962,RO,Read Only,94645
1963,15963,RRT,,94646
1964,15964,MD,Read Only,94647
1965,15965,MD,,94648
1966,15966,MD,,94649
1967,15967,RO,Read Only,94650
1968,15968,RN,RN,94651
1969,15969,CoWker,,94652
1970,15970,MD,,94653
1971,15971,RO,Read Only,94654
1972,15972,PCA,,94655
1973,15973,RO,Read Only,94656
1974,15974,RO,Read Only,94657
1975,15975,RO,Read Only,94658
1976,15976,MD,,94659
1977,15977,MDs,Resident/Fellow/PA/NP,94660
1978,15978,RN,,94661
1979,15979,MD,Read Only,94662
1980,15980,MS,Dietitian,94663
1981,15981,Res,Resident/Fellow/PA/NP,94664
1982,15982,RO,Read Only,94665
1983,15983,RN,,94666
1984,15984,RO,Read Only,94667
1985,15985,PCA,,94668
1986,15986,RN,,94669
1987,15987,RO,Read Only,94670
1988,15988,MS,,94671
1989,15989,RO,Read Only,94672
1990,15990,RN,,94673
1991,15991,SRN,,94674
1992,15992,RO,Read Only,94675
1993,15993,MDs,Resident/Fellow/PA/NP,94676
1994,15994,CoOpSt,,94677
1995,15995,RO,Read Only,94678
1996,15996,RN,,94679
1997,15997,RN,RN,94680
1998,15998,RN,,94681
1999,15999,RO,Read Only,94682
2000,16000,RO,Read Only,94683
2001,16001,RO,Read Only,94684
2002,16002,RO,Read Only,94685
2003,16003,STD,Resident/Fellow/PA/NP,94686
2004,16004,MD,,94687
2005,16005,RN,,94688
2006,16006,RO,Read Only,94689
2007,16007,MD,Read Only,94690
2008,16008,RO,Read Only,94691
2009,16009,Nurs,RN,94692
2010,16010,RN,,94693
2011,16011,Ms,Resident/Fellow/PA/NP,94694
2012,16012,RN,,94695
2013,16013,RN,,94696
2014,16014,RO,Read Only,94697
2015,16015,RN,,94698
2016,16016,RO,Read Only,94699
2017,16017,RO,Read Only,94700
2018,16018,RN,,94701
2019,16019,MDs,,94702
2020,16020,RN,Case Manager,94703
2021,16021,RN,RN,94704
2022,16022,RN,,94705
2023,16023,RN,Read Only,94706
2024,16024,RN,,94707
2025,16025,RN,Case Manager,94708
2026,16026,RN,,94709
2027,16027,RN,RN,94710
2028,16028,RO,Read Only,94711
2029,16029,RO,Read Only,94712
2030,16030,Rehab,Rehabilitation,94713
2031,16031,Res,Resident/Fellow/PA/NP,94714
2032,16032,RD,Dietitian,94715
2033,16033,Res,Resident/Fellow/PA/NP,94716
2034,16034,MD,,94717
2035,16035,RN,RN,94718
2036,16036,RN,,94719
2037,16037,RN,RN,94720
2038,16038,Res,Resident/Fellow/PA/NP,94721
2039,16039,MD,,94722
2040,16040,RO,Read Only,94723
2041,16041,RN,RN,94724
2042,16042,RN,RN,94725
2043,16043,RT,,94726
2098,16044,RO,Read Only,94727
2099,16045,Mds,Resident/Fellow/PA/NP,94728
2100,16046,RO,Read Only,94729
2101,16047,RN,,94730
2102,16048,RO,Read Only,94731
2103,16049,UC,,94732
2104,16050,MDs,Resident/Fellow/PA/NP,94733
2105,16051,MD,,94734
2106,16052,MDs,Resident/Fellow/PA/NP,94735
2107,16053,NS,RN,94736
2108,16054,MD,,94737
2109,16055,MD,Resident/Fellow/PA/NP,94738
2110,16056,RO,Read Only,94739
2111,16057,RN,,94740
2112,16058,MD,,94741
2113,16059,RO,Read Only,94742
2114,16060,UCO,UCO,94743
2115,16061,UCO,UCO,94744
2116,16062,Res,Resident/Fellow/PA/NP,94745
2117,16063,Res,Resident/Fellow/PA/NP,94746
2118,16064,Res,Resident/Fellow/PA/NP,94747
2119,16065,RT,Respiratory,94748
2120,16066,MedStu,,94749
2121,16067,SW,Social Worker,94750
2122,16068,MD,Attending,94751
2123,16069,MD,,94752
2124,16070,MD,,94753
2125,16071,MD,Resident/Fellow/PA/NP,94754
2126,16072,ISSupp,,94755
2127,16073,MDs,Resident/Fellow/PA/NP,94756
2128,16074,RO,Read Only,94757
2129,16075,RO,Read Only,94758
2130,16076,MDs,Resident/Fellow/PA/NP,94759
2131,16077,MD,,94760
2132,16078,MD,,94761
2133,16079,Res,Resident/Fellow/PA/NP,94762
2134,16080,MD,,94763
2135,16081,MD,,94764
2136,16082,MS,Resident/Fellow/PA/NP,94765
2137,16083,RN,,94766
2138,16084,MD,,94767
2139,16085,MD,,94768
2140,16086,MD,,94769
2141,16087,MedSt,,94770
2142,16088,eaw,Resident/Fellow/PA/NP,94771
2143,16089,MD,Resident/Fellow/PA/NP,94772
2144,16090,MD,Resident/Fellow/PA/NP,94773
2145,16091,RO,Read Only,94774
2146,16092,MDs,Read Only,94775
2147,16093,RD,Dietitian,94776
2148,16094,PA,Resident/Fellow/PA/NP,94777
2149,16095,DI,Dietitian,94778
2150,16096,RO,Read Only,94779
2151,16097,RN,,94780
2152,16098,PCA,,94781
2153,16099,RO,Read Only,94782
2154,16100,RO,Read Only,94783
2155,16101,MD,,94784
2156,16102,RN,RN,94785
2157,16103,MD,,94786
2158,16104,Res,,94787
2159,16105,MD,,94788
2160,16106,MDs,Resident/Fellow/PA/NP,94789
2161,16107,MedSt,,94790
2162,16108,MDs,Read Only,94791
2163,16109,RO,Read Only,94792
2164,16110,RO,Read Only,94793
2165,16111,Admin,,94794
2166,16112,SRT,,94795
2167,16113,RA,Read Only,94796
2168,16114,RN,,94797
2169,16115,RO,Read Only,94798
2170,16116,RN,,94799
2171,16117,Res,Resident/Fellow/PA/NP,94800
2172,16118,RN,,94801
2173,16119,OTR/L,,94802
2174,16120,RN,,94803
2175,16121,RN,,94804
2176,16122,PA,,94805
2177,16123,OTR/L,,94806
2178,16124,RN,,94807
2179,16125,RO,Read Only,94808
2180,16126,MD,Resident/Fellow/PA/NP,94809
2181,16127,MD,,94810
2182,16128,RO,Read Only,94811
2183,16129,StNRS,,94812
2184,16130,MD,,94813
2185,16131,RN,,94814
2186,16132,RO,Read Only,94815
2187,16133,RN,,94816
2188,16134,RO,Read Only,94817
2189,16135,PCA,,94818
2190,16136,MDs,Resident/Fellow/PA/NP,94819
2191,16137,RO,Read Only,94820
2192,16138,DI,,94821
2193,16139,RN,RN,94822
2194,16140,RN,,94823
2195,16141,RO,Read Only,94824
2196,16142,RN,,94825
2197,16143,RO,Read Only,94826
2198,16144,DI,Dietitian,94827
2199,16145,MD,Resident/Fellow/PA/NP,94828
2200,16146,RO,Read Only,94829
2201,16147,CM,Case Manager,94830
2202,16148,RO,Read Only,94831
2203,16149,Res,Resident/Fellow/PA/NP,94832
2204,16150,SW,Social Worker,94833
2205,16151,RO,Read Only,94834
2206,16152,MD,,94835
2207,16153,MDs,Resident/Fellow/PA/NP,94836
2208,16154,MD,Resident/Fellow/PA/NP,94837
2209,16155,MD,,94838
2210,16156,MD,,94839
2211,16157,RO,Read Only,94840
2212,16158,PhD,,94841
2213,16159,MD,,94842
2214,16160,RO,Read Only,94843
2215,16161,MDs,Resident/Fellow/PA/NP,94844
2216,16162,RN,,94845
2217,16163,RO,Read Only,94846
2218,16164,MD,Resident/Fellow/PA/NP,94847
2219,16165,MDs,Resident/Fellow/PA/NP,94848
2220,16166,MD,,94849
2221,16167,MedStu,,94850
2222,16168,RO,Read Only,94851
2223,16169,MD,Resident/Fellow/PA/NP,94852
2224,16170,Rehab,Rehabilitation,94853
2225,16171,UCO,UCO,94854
2226,16172,RO,Read Only,94855
2227,16173,RO,Read Only,94856
2731,16731,Rehab,Rehabilitation,94857
2732,16732,RO,Read Only,94858
2733,16733,RPH,Pharmacist,94859
2734,16734,MD,,94860
2735,16735,RN,,94861
2736,16736,MD,,94862
2737,16737,Rehab,Rehabilitation,94863
2738,16738,RO,Read Only,94864
2739,16739,Res,Resident/Fellow/PA/NP,94865
2740,16740,MD,Attending,94866
2741,16741,MD,,94867
2742,16742,RN,RN,94868
2743,16743,Res,Resident/Fellow/PA/NP,94869
2744,16744,RN,RN,94870
2745,16745,MD,,94871
2746,16746,RT,Respiratory,94872
2747,16747,MD,Attending,94873
2748,16748,RO,Read Only,94874
2749,16749,Res,Resident/Fellow/PA/NP,94875
2750,16750,Res,Resident/Fellow/PA/NP,94876
2751,16751,Res,Resident/Fellow/PA/NP,94877
2752,16752,Res,Resident/Fellow/PA/NP,94878
2753,16753,Res,Resident/Fellow/PA/NP,94879
2754,16754,RO,Read Only,94880
2755,16755,MD,Read Only,94881
2756,16756,RO,Read Only,94882
2757,16757,Res,Resident/Fellow/PA/NP,94883
2758,16758,Res,Resident/Fellow/PA/NP,94884
2759,16759,Res,Resident/Fellow/PA/NP,94885
2760,16760,Res,Resident/Fellow/PA/NP,94886
2761,16761,Res,Resident/Fellow/PA/NP,94887
2762,16762,Res,Resident/Fellow/PA/NP,94888
2763,16763,Res,Resident/Fellow/PA/NP,94889
2764,16764,CM,Case Manager,94890
2765,16765,Res,Resident/Fellow/PA/NP,94891
2766,16766,RN,RN,94892
2767,16767,MD,,94893
2768,16768,Res,Resident/Fellow/PA/NP,94894
2769,16769,RN,,94895
2770,16770,MD,Read Only,94896
2771,16771,RPH,Pharmacist,94897
2772,16772,RO,Read Only,94898
2773,16773,Res,Resident/Fellow/PA/NP,94899
2774,16774,Res,Resident/Fellow/PA/NP,94900
2775,16775,Res,Resident/Fellow/PA/NP,94901
2776,16776,Res,Resident/Fellow/PA/NP,94902
2777,16777,CM,Case Manager,94903
2778,16778,Res,Resident/Fellow/PA/NP,94904
2779,16779,Res,Resident/Fellow/PA/NP,94905
2780,16780,Res,Resident/Fellow/PA/NP,94906
2781,16781,PCT,PCT/NA,94907
2782,16782,UCO,UCO,94908
2783,16783,Rehab,Rehabilitation,94909
2784,16784,MD,Attending,94910
2785,16785,Res,Resident/Fellow/PA/NP,94911
2786,16786,RPH,Pharmacist,94912
2787,16787,Res,Resident/Fellow/PA/NP,94913
2788,16788,RO,Read Only,94914
2789,16789,Rehab,Rehabilitation,94915
2790,16790,RO,Read Only,94916
2791,16791,MD,,94917
2792,16792,PCT,PCT/NA,94918
2793,16793,MD,,94919
2794,16794,MD,Read Only,94920
2795,16795,RO,Read Only,94921
2796,16796,Res,Resident/Fellow/PA/NP,94922
2797,16797,RN,RN,94923
3012,17363,RO,Read Only,94924
3013,17364,RO,Read Only,94925
3014,17365,MD,,94926
3015,17366,MD,,94927
3016,17367,MD,,94928
3017,17368,RPh,Read Only,94929
3018,17369,MD,,94930
3019,17370,MedStu,Resident/Fellow/PA/NP,94931
3020,17371,MD,,94932
3021,17372,MedRes,Resident/Fellow/PA/NP,94933
3022,17373,MD,Attending,94934
3023,17374,Res,Resident/Fellow/PA/NP,94935
3024,17375,UCO,UCO,94936
3025,17376,Res,Resident/Fellow/PA/NP,94937
3026,17377,Res,Resident/Fellow/PA/NP,94938
3027,17378,RO,Read Only,94939
3028,17379,MD,,94940
3029,17380,MedSt,,94941
3030,17381,RO,Read Only,94942
3031,17382,RO,Read Only,94943
3032,17383,MD,Resident/Fellow/PA/NP,94944
3033,17384,MDs,Resident/Fellow/PA/NP,94945
3034,17385,MDs,Resident/Fellow/PA/NP,94946
3035,17386,MD,,94947
3036,17387,MD,Resident/Fellow/PA/NP,94948
3037,17388,RO,Read Only,94949
3038,17389,RO,Read Only,94950
3039,17390,ms,,94951
3040,17391,CoWork,PCT/NA,94952
3041,17392,MD,,94953
3042,17393,MD,,94954
3043,17394,MDs,Read Only,94955
3394,17395,RPH,Pharmacist,94956
3395,17396,SRN,,94957
3396,17397,RN,RN,94958
3397,17398,RRT,,94959
3398,17399,RN,Read Only,94960
3399,17400,MD,,94961
3400,17401,RO,Read Only,94962
3401,17402,Res,Resident/Fellow/PA/NP,94963
3402,17403,RO,Read Only,94964
3403,17404,MD,,94965
3404,17405,MD,,94966
3405,17406,Res,Resident/Fellow/PA/NP,94967
3406,17407,MD,Attending,94968
3407,17408,RO,Read Only,94969
3408,17409,PCT,PCT/NA,94970
3409,17410,RO,Read Only,94971
3410,17411,RO,Read Only,94972
3411,17412,RO,Read Only,94973
3412,17413,RO,Read Only,94974
3413,17414,MD,,94975
3414,17415,RO,Read Only,94976
3415,17416,RO,Read Only,94977
3416,17417,RO,Read Only,94978
3417,17418,ms,Resident/Fellow/PA/NP,94979
3418,17419,MD,Attending,94980
3419,17420,PCT,,94981
3420,17421,MD,Attending,94982
3421,17422,Res,Resident/Fellow/PA/NP,94983
3422,17423,MD,,94984
3423,17424,RO,Read Only,94985
3424,17425,MD,,94986
3425,17426,Res,Resident/Fellow/PA/NP,94987
3426,17427,MD,,94988
3427,17428,MDs,,94989
3428,17429,RO,Read Only,94990
3429,17430,RO,Read Only,94991
3430,17431,RO,Read Only,94992
3431,17432,MDs,,94993
3432,17433,MD,,94994
3433,17434,RO,Read Only,94995
3434,17435,RN,RN,94996
3435,17436,MD,Read Only,94997
3436,17437,SW,Social Worker,94998
3437,17438,NsgSt,,94999
3438,17439,RN,,95000
3439,17440,RN,RN,95001
3440,17441,NP,,95002
3441,17442,MD,Attending,95003
3442,17443,RRT,Respiratory,95004
3443,17444,MS,Read Only,95005
3444,17445,RO,Read Only,95006
3445,17446,RN,RN,95007
3446,17447,Res,Resident/Fellow/PA/NP,95008
3447,17448,MD,,95009
3448,17449,RO,Read Only,95010
3449,17450,MD,Attending,95011
3450,17451,STD,,95012
3451,17452,UA,,95013
3452,17453,RN,Resident/Fellow/PA/NP,95014
3453,17454,RN,,95015
3454,17455,RO,Read Only,95016
3455,17456,RO,Read Only,95017
3456,17457,RN,RN,95018
3457,17458,RN,,95019
3458,17459,Dr,,95020
3459,17460,MD,,95021
3460,17461,RN,RN,95022
3461,17462,RO,Read Only,95023
